t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
2415480122469,1781481568.4776454,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,52.07,400.0,1095.0,1215.0,40.0,,,,0.0,0.0,0.0
2415716780489,1781481568.7143035,nvidia-smi,False,98.0,41.0,38441844736.0,41875931136.0,237.41,400.0,1380.0,1215.0,46.0,,,,0.013137794072716202,4.0,0.0
2415982984889,1781481568.9805086,nvidia-smi,False,93.0,85.0,38441844736.0,41875931136.0,257.2,400.0,1410.0,1215.0,52.0,,,,0.04134840615133928,12.0,0.0
2416630203839,1781481569.627729,nvidia-smi,False,94.0,89.0,38441844736.0,41875931136.0,240.35,400.0,1410.0,1215.0,48.0,,,,0.0,0.0,0.0
2418686425368,1781481571.683949,nvidia-smi,False,94.0,89.0,38441844736.0,41875931136.0,387.45,400.0,1410.0,1215.0,55.0,,,,0.03371015378348097,10.0,0.0
2419486033139,1781481572.4835567,nvidia-smi,False,96.0,50.0,38441844736.0,41875931136.0,413.83,400.0,1380.0,1215.0,57.0,,,,0.0712903554333435,21.0,0.0
2419991443668,1781481572.988967,nvidia-smi,False,94.0,75.0,38441844736.0,41875931136.0,309.16,400.0,1395.0,1215.0,55.0,,,,0.12750789286078013,35.0,0.0
2421433253778,1781481574.430777,nvidia-smi,False,96.0,53.0,38441844736.0,41875931136.0,392.36,400.0,1380.0,1215.0,57.0,,,,0.16855076891740506,46.0,0.0
2422153563758,1781481575.151087,nvidia-smi,False,95.0,50.0,38441844736.0,41875931136.0,259.25,400.0,1395.0,1215.0,56.0,,,,0.18077197270597822,49.0,0.0
2422449594948,1781481575.4471183,nvidia-smi,False,97.0,41.0,38441844736.0,41875931136.0,383.21,400.0,1395.0,1215.0,56.0,,,,0.20052958549750488,55.0,0.0
2422762523178,1781481575.7600465,nvidia-smi,False,96.0,48.0,38441844736.0,41875931136.0,418.2,400.0,1395.0,1215.0,55.0,,,,0.23688766676851003,65.0,0.0
2423206342788,1781481576.2038665,nvidia-smi,False,91.0,66.0,38441844736.0,41875931136.0,333.25,400.0,1380.0,1215.0,57.0,,,,0.2429982686627966,66.0,0.0
2423505854578,1781481576.5033777,nvidia-smi,False,96.0,48.0,38441844736.0,41875931136.0,393.82,400.0,1410.0,1215.0,58.0,,,,0.26061717079132296,71.0,0.0
2423866562248,1781481576.8640864,nvidia-smi,False,95.0,55.0,38441844736.0,41875931136.0,407.46,400.0,1410.0,1215.0,58.0,,,,0.25002546084122623,69.0,0.0
2424153542318,1781481577.1510656,nvidia-smi,False,93.0,56.0,38441844736.0,41875931136.0,398.6,400.0,1395.0,1215.0,58.0,,,,0.23963743762093903,67.0,0.0
2424452936468,1781481577.4504597,nvidia-smi,False,98.0,41.0,38441844736.0,41875931136.0,400.77,400.0,1395.0,1215.0,59.0,,,,0.26418168856299007,74.0,0.0
2424700889888,1781481577.6984134,nvidia-smi,False,95.0,48.0,38441844736.0,41875931136.0,319.91,400.0,1380.0,1215.0,59.0,,,,0.27497708524289644,77.0,0.0
2424964555048,1781481577.962078,nvidia-smi,False,94.0,59.0,38441844736.0,41875931136.0,279.83,400.0,1395.0,1215.0,58.0,,,,0.2878093492208983,80.0,0.0
2425378349438,1781481578.3758726,nvidia-smi,False,95.0,55.0,38441844736.0,41875931136.0,359.88,400.0,1410.0,1215.0,57.0,,,,0.2955494449536613,82.0,0.0
2425819939687,1781481578.817465,nvidia-smi,False,96.0,44.0,38441844736.0,41875931136.0,392.09,400.0,1395.0,1215.0,56.0,,,,0.332111212954476,92.0,0.0
2426324214007,1781481579.3217373,nvidia-smi,False,96.0,54.0,38441844736.0,41875931136.0,399.92,400.0,1380.0,1215.0,59.0,,,,0.3543130665037173,98.0,0.0
2426638665247,1781481579.6361885,nvidia-smi,False,93.0,68.0,38441844736.0,41875931136.0,370.35,400.0,1395.0,1215.0,56.0,,,,0.3770241368774825,103.0,0.0
2427050893547,1781481580.0484169,nvidia-smi,False,92.0,70.0,38441844736.0,41875931136.0,394.41,400.0,1395.0,1215.0,58.0,,,,0.3855789795294836,104.0,0.0
2427497296467,1781481580.4948196,nvidia-smi,False,96.0,56.0,38441844736.0,41875931136.0,411.51,400.0,1395.0,1215.0,58.0,,,,0.4097158570119157,111.0,0.0
2427813195938,1781481580.8107195,nvidia-smi,False,94.0,70.0,38441844736.0,41875931136.0,406.87,400.0,1410.0,1215.0,59.0,,,,0.41419696506772585,112.0,0.0
