t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
7241701659177,1781486394.6991818,nvidia-smi,False,20.0,7.0,38441844736.0,41875931136.0,120.3,400.0,1095.0,1215.0,46.0,,,,0.0032589876769528736,1.0,0.0
7242009070297,1781486395.006593,nvidia-smi,False,94.0,89.0,38441844736.0,41875931136.0,248.5,400.0,1410.0,1215.0,50.0,,,,0.0,0.0,0.0
7243998237547,1781486396.9957604,nvidia-smi,False,81.0,32.0,38441844736.0,41875931136.0,407.74,400.0,1365.0,1215.0,58.0,,,,0.016396781749668965,5.0,11.0
7244259222387,1781486397.2567449,nvidia-smi,False,99.0,36.0,38441844736.0,41875931136.0,400.77,400.0,1350.0,1215.0,60.0,,,,0.04318158671962524,13.0,3.0
7244519820457,1781486397.5173433,nvidia-smi,False,93.0,87.0,38441844736.0,41875931136.0,423.98,400.0,1380.0,1215.0,57.0,,,,0.03584886444648128,9.0,0.0
7246505579886,1781486399.5031033,nvidia-smi,False,98.0,45.0,38441844736.0,41875931136.0,347.78,400.0,1380.0,1215.0,60.0,,,,0.02647927487524193,8.0,0.0
7246753000706,1781486399.750524,nvidia-smi,False,94.0,84.0,38441844736.0,41875931136.0,434.72,400.0,1350.0,1215.0,58.0,,,,0.03350646705367144,9.0,0.0
7248979180866,1781486401.9767036,nvidia-smi,False,94.0,82.0,38441844736.0,41875931136.0,415.29,400.0,1350.0,1215.0,58.0,,,,0.03992259904267237,10.0,0.0
7251344201146,1781486404.3417244,nvidia-smi,False,98.0,46.0,38441844736.0,41875931136.0,402.51,400.0,1380.0,1215.0,60.0,,,,0.0,0.0,0.0
