t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
2395927495051,1781481548.9250207,nvidia-smi,False,91.0,79.0,38441844736.0,41875931136.0,261.26,400.0,1410.0,1215.0,51.0,,,,0.09349220898258481,25.0,0.0
2396467323551,1781481549.464849,nvidia-smi,False,94.0,69.0,38441844736.0,41875931136.0,379.63,400.0,1410.0,1215.0,54.0,,,,0.07220694571748654,20.0,0.0
2397005600351,1781481550.0031254,nvidia-smi,False,95.0,54.0,38441844736.0,41875931136.0,409.2,400.0,1395.0,1215.0,53.0,,,,0.10438944902739589,29.0,0.0
2397600710811,1781481550.5982363,nvidia-smi,False,91.0,71.0,38441844736.0,41875931136.0,335.03,400.0,1410.0,1215.0,53.0,,,,0.12282309807516045,33.0,0.0
2398233797691,1781481551.2313228,nvidia-smi,False,91.0,78.0,38441844736.0,41875931136.0,230.52,400.0,1410.0,1215.0,52.0,,,,0.10571341277115798,28.0,0.0
2398870852231,1781481551.868377,nvidia-smi,False,93.0,59.0,38441844736.0,41875931136.0,384.53,400.0,1410.0,1215.0,51.0,,,,0.10876871371830121,29.0,0.0
2399445428221,1781481552.4429517,nvidia-smi,False,91.0,79.0,38441844736.0,41875931136.0,395.0,400.0,1380.0,1215.0,56.0,,,,0.11243507485487325,30.0,0.0
2399852026890,1781481552.84955,nvidia-smi,False,95.0,51.0,38441844736.0,41875931136.0,241.21,400.0,1410.0,1215.0,51.0,,,,0.09155718504939403,25.0,0.0
2400458740541,1781481553.456264,nvidia-smi,False,94.0,67.0,38441844736.0,41875931136.0,393.23,400.0,1410.0,1215.0,57.0,,,,0.09196455850901308,25.0,0.0
2400950725730,1781481553.9482489,nvidia-smi,False,94.0,67.0,38441844736.0,41875931136.0,232.49,400.0,1410.0,1215.0,51.0,,,,0.10418576229758636,28.0,0.0
2401672635610,1781481554.670159,nvidia-smi,False,94.0,67.0,38441844736.0,41875931136.0,241.54,400.0,1410.0,1215.0,50.0,,,,0.060494958753437245,16.0,0.0
2402826398681,1781481555.8239217,nvidia-smi,False,93.0,72.0,38441844736.0,41875931136.0,380.49,400.0,1410.0,1215.0,55.0,,,,0.07098482533862915,19.0,0.0
2403367171610,1781481556.3646946,nvidia-smi,False,94.0,65.0,38441844736.0,41875931136.0,256.34,400.0,1410.0,1215.0,56.0,,,,0.06884611467562884,19.0,0.0
2404268487070,1781481557.26601,nvidia-smi,False,93.0,75.0,38441844736.0,41875931136.0,286.8,400.0,1410.0,1215.0,55.0,,,,0.08198390874834505,22.0,0.0
2405209936640,1781481558.2074597,nvidia-smi,False,93.0,75.0,38441844736.0,41875931136.0,251.42,400.0,1410.0,1215.0,51.0,,,,0.0857521132498218,23.0,0.0
2406024285950,1781481559.0218089,nvidia-smi,False,93.0,65.0,38441844736.0,41875931136.0,248.18,400.0,1395.0,1215.0,52.0,,,,0.09155718504939403,25.0,0.0
2407785774990,1781481560.783298,nvidia-smi,False,93.0,64.0,38441844736.0,41875931136.0,245.59,400.0,1410.0,1215.0,53.0,,,,0.10357470210815767,28.0,0.0
2408133060520,1781481561.1305854,nvidia-smi,False,93.0,64.0,38441844736.0,41875931136.0,251.1,400.0,1410.0,1215.0,52.0,,,,0.10713921987982478,29.0,0.0
2408743631249,1781481561.741156,nvidia-smi,False,93.0,69.0,38441844736.0,41875931136.0,229.06,400.0,1410.0,1215.0,55.0,,,,0.10927793054282509,29.0,0.0
2409133622220,1781481562.1311471,nvidia-smi,False,93.0,80.0,38441844736.0,41875931136.0,245.0,400.0,1410.0,1215.0,54.0,,,,0.10163967817496689,27.0,0.0
2409758951569,1781481562.7564764,nvidia-smi,False,94.0,68.0,38441844736.0,41875931136.0,249.1,400.0,1410.0,1215.0,51.0,,,,0.0,0.0,0.0
