t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
7111701254742,1781486264.6987777,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,53.2,400.0,1095.0,1215.0,43.0,,,,0.0,0.0,0.0
7111935313732,1781486264.9328375,nvidia-smi,False,77.0,43.0,38441844736.0,41875931136.0,180.15,400.0,1365.0,1215.0,52.0,,,,0.03299725022914757,9.0,0.0
7113248118492,1781486266.2456412,nvidia-smi,False,94.0,83.0,38441844736.0,41875931136.0,254.55,400.0,1395.0,1215.0,56.0,,,,0.05519910377838888,15.0,0.0
7113953374042,1781486266.9508972,nvidia-smi,False,95.0,89.0,38441844736.0,41875931136.0,245.86,400.0,1410.0,1215.0,51.0,,,,0.0,0.0,0.0
7115818794172,1781486268.8163168,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,243.54,400.0,1395.0,1215.0,56.0,,,,0.01741521539871682,5.0,0.0
7116923934821,1781486269.9214573,nvidia-smi,False,95.0,72.0,38441844736.0,41875931136.0,247.91,400.0,1410.0,1215.0,52.0,,,,0.0,0.0,0.0
7120327196321,1781486273.3247204,nvidia-smi,False,70.0,49.0,38441844736.0,41875931136.0,415.89,400.0,1365.0,1215.0,59.0,,,,0.016396781749668965,5.0,3.0
7120575615511,1781486273.5731387,nvidia-smi,False,95.0,72.0,38441844736.0,41875931136.0,314.67,400.0,1395.0,1215.0,58.0,,,,0.04134840615133928,12.0,0.0
7121223037921,1781486274.2205613,nvidia-smi,False,95.0,70.0,38441844736.0,41875931136.0,376.44,400.0,1395.0,1215.0,59.0,,,,0.11324982177411147,30.0,0.0
7123325234811,1781486276.3227584,nvidia-smi,False,95.0,64.0,38441844736.0,41875931136.0,375.25,400.0,1350.0,1215.0,60.0,,,,0.09909359405234752,27.0,0.0
7123894527581,1781486276.892051,nvidia-smi,False,96.0,58.0,38441844736.0,41875931136.0,249.37,400.0,1410.0,1215.0,55.0,,,,0.1099908340971586,29.0,0.0
7125281557760,1781486278.2790818,nvidia-smi,False,95.0,65.0,38441844736.0,41875931136.0,426.89,400.0,1410.0,1215.0,57.0,,,,0.1017415215398717,27.0,0.0
7125823940860,1781486278.8214638,nvidia-smi,False,93.0,75.0,38441844736.0,41875931136.0,251.96,400.0,1410.0,1215.0,56.0,,,,0.09369589571239434,25.0,0.0
7126700047111,1781486279.6975703,nvidia-smi,False,94.0,68.0,38441844736.0,41875931136.0,241.21,400.0,1395.0,1215.0,59.0,,,,0.08330787249210714,23.0,0.0
7127346628220,1781486280.344152,nvidia-smi,False,95.0,63.0,38441844736.0,41875931136.0,251.42,400.0,1410.0,1215.0,58.0,,,,0.1059170995009675,28.0,0.0
7130040229170,1781486283.0377524,nvidia-smi,False,92.0,80.0,38441844736.0,41875931136.0,257.8,400.0,1410.0,1215.0,58.0,,,,0.10428760566249107,28.0,0.0
7131895036280,1781486284.8925595,nvidia-smi,False,95.0,70.0,38441844736.0,41875931136.0,369.16,400.0,1410.0,1215.0,55.0,,,,0.06803136775639063,18.0,0.0
7133536084539,1781486286.5336077,nvidia-smi,False,94.0,76.0,38441844736.0,41875931136.0,250.51,400.0,1410.0,1215.0,57.0,,,,0.08198390874834505,22.0,0.0
7135431899079,1781486288.4294226,nvidia-smi,False,93.0,79.0,38441844736.0,41875931136.0,393.23,400.0,1410.0,1215.0,59.0,,,,0.0809654750992973,22.0,0.0
7137526339879,1781486290.5238638,nvidia-smi,False,94.0,72.0,38441844736.0,41875931136.0,255.75,400.0,1410.0,1215.0,55.0,,,,0.10123230471534783,27.0,0.0
7139339477449,1781486292.3370018,nvidia-smi,False,93.0,81.0,38441844736.0,41875931136.0,395.87,400.0,1395.0,1215.0,59.0,,,,0.10194520826968123,27.0,0.0
7140007220149,1781486293.0047436,nvidia-smi,False,93.0,72.0,38441844736.0,41875931136.0,397.86,400.0,1410.0,1215.0,55.0,,,,0.0,0.0,0.0
