t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
2455779907684,1781481608.7774315,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,52.34,400.0,1095.0,1215.0,44.0,,,,0.0032589876769528736,1.0,0.0
2456085701154,1781481609.0832248,nvidia-smi,False,76.0,24.0,38441844736.0,41875931136.0,380.49,400.0,1380.0,1215.0,53.0,,,,0.03360831041857626,10.0,0.0
2456441159014,1781481609.438682,nvidia-smi,False,93.0,88.0,38441844736.0,41875931136.0,247.3,400.0,1410.0,1215.0,48.0,,,,0.0,0.0,0.0
2458560341584,1781481611.5578668,nvidia-smi,False,95.0,68.0,38441844736.0,41875931136.0,241.54,400.0,1395.0,1215.0,54.0,,,,0.01323963743762091,4.0,0.0
2458857501214,1781481611.8550246,nvidia-smi,False,97.0,44.0,38441844736.0,41875931136.0,407.46,400.0,1380.0,1215.0,57.0,,,,0.03656176800081479,11.0,1.0
2459106956684,1781481612.1044807,nvidia-smi,False,97.0,38.0,38441844736.0,41875931136.0,407.46,400.0,1380.0,1215.0,57.0,,,,0.10438944902739589,31.0,0.0
2459871334714,1781481612.8688586,nvidia-smi,False,95.0,50.0,38441844736.0,41875931136.0,343.64,400.0,1395.0,1215.0,58.0,,,,0.13168347082187593,39.0,0.0
2460195741374,1781481613.1932652,nvidia-smi,False,97.0,39.0,38441844736.0,41875931136.0,400.51,400.0,1365.0,1215.0,59.0,,,,0.15541297484468886,46.0,1.0
2460461787234,1781481613.4593112,nvidia-smi,False,98.0,41.0,38441844736.0,41875931136.0,408.33,400.0,1365.0,1215.0,59.0,,,,0.17965169569202566,53.0,3.0
2460718894623,1781481613.716418,nvidia-smi,False,96.0,36.0,38441844736.0,41875931136.0,399.32,400.0,1380.0,1215.0,60.0,,,,0.20653834402688664,61.0,6.0
2460963705643,1781481613.961229,nvidia-smi,False,98.0,37.0,38441844736.0,41875931136.0,300.47,400.0,1380.0,1215.0,59.0,,,,0.23271208880741423,69.0,5.0
2461220416443,1781481614.2179396,nvidia-smi,False,98.0,38.0,38441844736.0,41875931136.0,414.1,400.0,1395.0,1215.0,59.0,,,,0.2586821468581322,77.0,6.0
2461482957014,1781481614.4804814,nvidia-smi,False,96.0,38.0,38441844736.0,41875931136.0,409.79,400.0,1365.0,1215.0,60.0,,,,0.28485589163865976,84.0,13.0
2461746609123,1781481614.7441335,nvidia-smi,False,98.0,39.0,38441844736.0,41875931136.0,375.25,400.0,1365.0,1215.0,60.0,,,,0.2976881556166616,88.0,12.0
2461996249143,1781481614.9937747,nvidia-smi,False,96.0,39.0,38441844736.0,41875931136.0,408.33,400.0,1365.0,1215.0,60.0,,,,0.3240655871269986,96.0,13.0
2462246999654,1781481615.2445233,nvidia-smi,False,96.0,42.0,38441844736.0,41875931136.0,401.64,400.0,1380.0,1215.0,60.0,,,,0.3507485487320501,103.0,16.0
2462497899114,1781481615.4954245,nvidia-smi,False,96.0,43.0,38441844736.0,41875931136.0,397.33,400.0,1395.0,1215.0,60.0,,,,0.37763519706691107,111.0,18.0
2462762357763,1781481615.7598815,nvidia-smi,False,98.0,45.0,38441844736.0,41875931136.0,400.77,400.0,1365.0,1215.0,60.0,,,,0.3911803645992463,115.0,16.0
2463014396654,1781481616.0119202,nvidia-smi,False,98.0,47.0,38441844736.0,41875931136.0,400.51,400.0,1380.0,1215.0,60.0,,,,0.4180670129341073,122.0,19.0
2463270388783,1781481616.2679124,nvidia-smi,False,98.0,47.0,38441844736.0,41875931136.0,388.31,400.0,1380.0,1215.0,60.0,,,,0.4441389143497301,130.0,20.0
2463538163094,1781481616.5356882,nvidia-smi,False,95.0,47.0,38441844736.0,41875931136.0,406.01,400.0,1380.0,1215.0,59.0,,,,0.47021081576535284,137.0,21.0
2463803113853,1781481616.8006387,nvidia-smi,False,97.0,49.0,38441844736.0,41875931136.0,410.05,400.0,1365.0,1215.0,60.0,,,,0.4832467664731642,141.0,23.0
2464058025883,1781481617.0555496,nvidia-smi,False,94.0,49.0,38441844736.0,41875931136.0,404.82,400.0,1380.0,1215.0,60.0,,,,0.5092168245238823,149.0,27.0
2464309665843,1781481617.3071897,nvidia-smi,False,97.0,50.0,38441844736.0,41875931136.0,395.55,400.0,1395.0,1215.0,59.0,,,,0.5354924126693146,156.0,31.0
2464582619783,1781481617.5801446,nvidia-smi,False,97.0,51.0,38441844736.0,41875931136.0,402.83,400.0,1380.0,1215.0,61.0,,,,0.5489357368367451,160.0,31.0
2464835658353,1781481617.8331819,nvidia-smi,False,94.0,51.0,38441844736.0,41875931136.0,405.74,400.0,1395.0,1215.0,60.0,,,,0.5755168550768918,167.0,33.0
2465087401143,1781481618.084925,nvidia-smi,False,97.0,52.0,38441844736.0,41875931136.0,403.69,400.0,1380.0,1215.0,61.0,,,,0.589062022609227,171.0,29.0
2465336248213,1781481618.3337712,nvidia-smi,False,97.0,53.0,38441844736.0,41875931136.0,349.14,400.0,1395.0,1215.0,61.0,,,,0.615948670944088,178.0,22.0
2465589174403,1781481618.5866983,nvidia-smi,False,97.0,53.0,38441844736.0,41875931136.0,415.56,400.0,1365.0,1215.0,60.0,,,,0.6425297891842346,185.0,15.0
2465849168023,1781481618.8466916,nvidia-smi,False,97.0,54.0,38441844736.0,41875931136.0,380.88,400.0,1380.0,1215.0,61.0,,,,0.6554638965271413,189.0,11.0
2466102509733,1781481619.100034,nvidia-smi,False,97.0,54.0,38441844736.0,41875931136.0,381.16,400.0,1365.0,1215.0,60.0,,,,0.6816376413076688,196.0,4.0
2466363657023,1781481619.361181,nvidia-smi,False,97.0,54.0,38441844736.0,41875931136.0,315.0,400.0,1410.0,1215.0,58.0,,,,0.7007841939097668,200.0,0.0
2466705193713,1781481619.702719,nvidia-smi,False,86.0,69.0,38441844736.0,41875931136.0,342.0,400.0,1410.0,1215.0,57.0,,,,0.7144312048070068,200.0,0.0
2467068509663,1781481620.066033,nvidia-smi,False,87.0,70.0,38441844736.0,41875931136.0,343.73,400.0,1410.0,1215.0,57.0,,,,0.72665240859558,200.0,0.0
2467431975493,1781481620.4295006,nvidia-smi,False,86.0,69.0,38441844736.0,41875931136.0,344.86,400.0,1410.0,1215.0,56.0,,,,0.7404012628577248,200.0,0.0
2467836345943,1781481620.8338714,nvidia-smi,False,86.0,70.0,38441844736.0,41875931136.0,344.86,400.0,1410.0,1215.0,56.0,,,,0.7551685507689174,200.0,0.0
2468240854553,1781481621.2383797,nvidia-smi,False,86.0,70.0,38441844736.0,41875931136.0,342.27,400.0,1410.0,1215.0,56.0,,,,0.7673897545574906,200.0,0.0
2468610865233,1781481621.608389,nvidia-smi,False,88.0,72.0,38441844736.0,41875931136.0,340.81,400.0,1410.0,1215.0,56.0,,,,0.7709542723291578,198.0,0.0
