t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
7352583592194,1781486505.581116,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,53.48,400.0,1095.0,1215.0,47.0,,,,0.0032589876769528736,1.0,0.0
7352896277864,1781486505.893801,nvidia-smi,False,95.0,89.0,38441844736.0,41875931136.0,251.42,400.0,1410.0,1215.0,51.0,,,,0.0,0.0,0.0
7356687030913,1781486509.6845543,nvidia-smi,False,89.0,35.0,38441844736.0,41875931136.0,357.66,400.0,1365.0,1215.0,59.0,,,,0.016396781749668965,5.0,55.0
7357006861553,1781486510.0043852,nvidia-smi,False,99.0,36.0,38441844736.0,41875931136.0,408.33,400.0,1365.0,1215.0,61.0,,,,0.04318158671962524,13.0,47.0
7357252465244,1781486510.2499886,nvidia-smi,False,98.0,36.0,38441844736.0,41875931136.0,365.38,400.0,1365.0,1215.0,61.0,,,,0.0698645483246767,21.0,39.0
7357504375184,1781486510.5018983,nvidia-smi,False,98.0,36.0,38441844736.0,41875931136.0,421.06,400.0,1365.0,1215.0,62.0,,,,0.09644566656482334,29.0,31.0
7357752544753,1781486510.750068,nvidia-smi,False,98.0,36.0,38441844736.0,41875931136.0,337.89,400.0,1380.0,1215.0,62.0,,,,0.12292494144006516,37.0,23.0
7357999716633,1781486510.9972398,nvidia-smi,False,99.0,36.0,38441844736.0,41875931136.0,411.51,400.0,1380.0,1215.0,62.0,,,,0.1494042163153071,45.0,15.0
7358246520833,1781486511.244044,nvidia-smi,False,98.0,36.0,38441844736.0,41875931136.0,396.46,400.0,1380.0,1215.0,62.0,,,,0.17567980446073939,53.0,7.0
7358493214284,1781486511.4907374,nvidia-smi,False,92.0,75.0,38441844736.0,41875931136.0,269.68,400.0,1410.0,1215.0,55.0,,,,0.21427843975964966,60.0,0.0
7359464576833,1781486512.4621,nvidia-smi,False,92.0,75.0,38441844736.0,41875931136.0,254.88,400.0,1410.0,1215.0,54.0,,,,0.22242590895203174,60.0,0.0
7359919046043,1781486512.916569,nvidia-smi,False,92.0,76.0,38441844736.0,41875931136.0,267.08,400.0,1410.0,1215.0,54.0,,,,0.23098075160403297,60.0,0.0
7360392148953,1781486513.389672,nvidia-smi,False,92.0,76.0,38441844736.0,41875931136.0,258.93,400.0,1410.0,1215.0,54.0,,,,0.23841531724208165,60.0,0.0
7360824765293,1781486513.8222888,nvidia-smi,False,92.0,76.0,38441844736.0,41875931136.0,262.71,400.0,1410.0,1215.0,54.0,,,,0.246460943069559,60.0,0.0
7361281890443,1781486514.2794142,nvidia-smi,False,92.0,77.0,38441844736.0,41875931136.0,271.4,400.0,1410.0,1215.0,54.0,,,,0.25379366534270287,60.0,0.0
7361699596303,1781486514.6971195,nvidia-smi,False,92.0,76.0,38441844736.0,41875931136.0,252.29,400.0,1410.0,1215.0,54.0,,,,0.2623485079947041,60.0,0.0
7362187211833,1781486515.184735,nvidia-smi,False,92.0,77.0,38441844736.0,41875931136.0,270.27,400.0,1410.0,1215.0,54.0,,,,0.26968123026784807,60.0,0.0
7362631582583,1781486515.6291058,nvidia-smi,False,92.0,76.0,38441844736.0,41875931136.0,271.14,400.0,1410.0,1215.0,54.0,,,,0.2774213260006111,60.0,0.0
7363078233993,1781486516.0757575,nvidia-smi,False,92.0,77.0,38441844736.0,41875931136.0,264.76,400.0,1410.0,1215.0,54.0,,,,0.2851614217333741,60.0,0.0
7363526814373,1781486516.5243373,nvidia-smi,False,93.0,78.0,38441844736.0,41875931136.0,259.52,400.0,1410.0,1215.0,54.0,,,,0.2880130359507078,59.0,0.0
7363978260223,1781486516.9757836,nvidia-smi,False,91.0,79.0,38441844736.0,41875931136.0,240.08,400.0,1410.0,1215.0,53.0,,,,0.0,0.0,0.0
