t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
7430748331075,1781486583.745855,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,70.61,400.0,1410.0,1215.0,48.0,,,,0.0,0.0,0.0
7431010163925,1781486584.0076866,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,242.13,400.0,1410.0,1215.0,54.0,,,,0.008147469192382073,1.0,0.0
7434868217415,1781486587.8657405,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,170.86,400.0,1410.0,1215.0,50.0,,,,0.0,0.0,0.0
7438552513784,1781486591.5500364,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,249.1,400.0,1395.0,1215.0,56.0,,,,0.006517975353905747,1.0,0.0
7442486750434,1781486595.4842734,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,408.33,400.0,1395.0,1215.0,57.0,,,,0.01466544454628782,2.0,0.0
7446383364973,1781486599.380888,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,245.32,400.0,1380.0,1215.0,57.0,,,,0.01466544454628782,2.0,0.0
7450239017973,1781486603.236541,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,418.48,400.0,1380.0,1215.0,56.0,,,,0.01466544454628782,2.0,0.0
7454112833942,1781486607.110357,nvidia-smi,False,95.0,87.0,38441844736.0,41875931136.0,323.1,400.0,1395.0,1215.0,57.0,,,,0.01466544454628782,2.0,0.0
7458020086932,1781486611.0176117,nvidia-smi,False,,,,,,,,,,,,,0.008147469192382073,1.0,0.0
7465676198651,1781486618.6737216,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,355.93,400.0,1395.0,1215.0,57.0,,,,0.006517975353905747,1.0,0.0
7469620623060,1781486622.6181474,nvidia-smi,False,95.0,82.0,38441844736.0,41875931136.0,415.56,400.0,1395.0,1215.0,57.0,,,,0.006517975353905747,1.0,0.0
7473488328980,1781486626.485852,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,237.16,400.0,1395.0,1215.0,56.0,,,,0.01466544454628782,2.0,0.0
7477375552779,1781486630.373076,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,248.18,400.0,1395.0,1215.0,56.0,,,,0.01466544454628782,2.0,0.0
7481242791269,1781486634.2403145,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,294.09,400.0,1395.0,1215.0,57.0,,,,0.013137794072716202,2.0,0.0
7485193348389,1781486638.1908712,nvidia-smi,False,96.0,78.0,38441844736.0,41875931136.0,411.51,400.0,1395.0,1215.0,56.0,,,,0.013137794072716202,2.0,0.0
7489079094828,1781486642.076618,nvidia-smi,False,94.0,87.0,38441844736.0,41875931136.0,353.02,400.0,1395.0,1215.0,56.0,,,,0.01466544454628782,2.0,0.0
7492906233178,1781486645.9037564,nvidia-smi,False,95.0,90.0,38441844736.0,41875931136.0,246.46,400.0,1410.0,1215.0,50.0,,,,0.0,0.0,0.0
