t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
7185812742033,1781486338.8102648,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,53.15,400.0,1095.0,1215.0,45.0,,,,0.0032589876769528736,1.0,0.0
7186123108973,1781486339.1206317,nvidia-smi,False,98.0,30.0,38441844736.0,41875931136.0,401.64,400.0,1380.0,1215.0,54.0,,,,0.03360831041857626,10.0,0.0
7186462400304,1781486339.4599233,nvidia-smi,False,93.0,88.0,38441844736.0,41875931136.0,240.67,400.0,1410.0,1215.0,49.0,,,,0.0,0.0,0.0
7188589248473,1781486341.5867715,nvidia-smi,False,96.0,69.0,38441844736.0,41875931136.0,386.27,400.0,1395.0,1215.0,56.0,,,,0.016600468479478603,5.0,0.0
7188949812763,1781486341.9473357,nvidia-smi,False,98.0,37.0,38441844736.0,41875931136.0,393.55,400.0,1380.0,1215.0,58.0,,,,0.04318158671962524,13.0,3.0
7189201625983,1781486342.199149,nvidia-smi,False,98.0,36.0,38441844736.0,41875931136.0,400.18,400.0,1380.0,1215.0,59.0,,,,0.0698645483246767,21.0,1.0
7189457206323,1781486342.4547288,nvidia-smi,False,97.0,54.0,38441844736.0,41875931136.0,371.48,400.0,1395.0,1215.0,58.0,,,,0.11100926774620634,33.0,0.0
7190009675373,1781486343.007198,nvidia-smi,False,98.0,43.0,38441844736.0,41875931136.0,345.96,400.0,1380.0,1215.0,60.0,,,,0.15184845707302175,45.0,0.0
7190441315593,1781486343.4388382,nvidia-smi,False,97.0,36.0,38441844736.0,41875931136.0,415.56,400.0,1380.0,1215.0,61.0,,,,0.17883694877278744,53.0,3.0
7190689535993,1781486343.6870587,nvidia-smi,False,97.0,37.0,38441844736.0,41875931136.0,393.82,400.0,1395.0,1215.0,60.0,,,,0.20592728383745795,61.0,6.0
7190951685963,1781486343.9492087,nvidia-smi,False,99.0,37.0,38441844736.0,41875931136.0,340.78,400.0,1395.0,1215.0,60.0,,,,0.23220287198289036,69.0,5.0
7191213158603,1781486344.2106814,nvidia-smi,False,97.0,37.0,38441844736.0,41875931136.0,416.74,400.0,1380.0,1215.0,61.0,,,,0.2581729300336083,77.0,6.0
7191476475503,1781486344.4739983,nvidia-smi,False,98.0,38.0,38441844736.0,41875931136.0,396.46,400.0,1365.0,1215.0,61.0,,,,0.28414298808432625,84.0,12.0
7191724352063,1781486344.7218747,nvidia-smi,False,98.0,40.0,38441844736.0,41875931136.0,394.41,400.0,1365.0,1215.0,62.0,,,,0.29717893879213764,88.0,12.0
7191970413953,1781486344.9679365,nvidia-smi,False,98.0,41.0,38441844736.0,41875931136.0,412.7,400.0,1380.0,1215.0,61.0,,,,0.3232508402077605,96.0,13.0
7192218193553,1781486345.2157161,nvidia-smi,False,96.0,42.0,38441844736.0,41875931136.0,405.42,400.0,1380.0,1215.0,61.0,,,,0.3500356451777167,103.0,15.0
7192474567933,1781486345.4720907,nvidia-smi,False,98.0,43.0,38441844736.0,41875931136.0,397.0,400.0,1365.0,1215.0,61.0,,,,0.37682045014767285,111.0,17.0
7192734231323,1781486345.731754,nvidia-smi,False,98.0,45.0,38441844736.0,41875931136.0,407.14,400.0,1365.0,1215.0,62.0,,,,0.3903656176800081,115.0,16.0
7192981892972,1781486345.9794157,nvidia-smi,False,98.0,46.0,38441844736.0,41875931136.0,406.28,400.0,1380.0,1215.0,62.0,,,,0.4173541093797739,122.0,17.0
7193229864663,1781486346.2273877,nvidia-smi,False,96.0,47.0,38441844736.0,41875931136.0,402.51,400.0,1380.0,1215.0,61.0,,,,0.4436296975252062,130.0,19.0
7193488772712,1781486346.4862955,nvidia-smi,False,98.0,48.0,38441844736.0,41875931136.0,417.61,400.0,1380.0,1215.0,62.0,,,,0.4566656482330176,134.0,18.0
7193735321683,1781486346.7328446,nvidia-smi,False,96.0,48.0,38441844736.0,41875931136.0,327.47,400.0,1380.0,1215.0,62.0,,,,0.4825338629188308,141.0,22.0
7193991866983,1781486346.98939,nvidia-smi,False,97.0,50.0,38441844736.0,41875931136.0,325.74,400.0,1380.0,1215.0,61.0,,,,0.5086057643344536,148.0,27.0
7194252311512,1781486347.2498345,nvidia-smi,False,98.0,50.0,38441844736.0,41875931136.0,408.92,400.0,1365.0,1215.0,62.0,,,,0.5215398716773603,152.0,30.0
7194501099112,1781486347.4986222,nvidia-smi,False,95.0,50.0,38441844736.0,41875931136.0,403.42,400.0,1395.0,1215.0,62.0,,,,0.5480191465526021,160.0,31.0
7194756019663,1781486347.7535427,nvidia-smi,False,98.0,52.0,38441844736.0,41875931136.0,426.62,400.0,1380.0,1215.0,63.0,,,,0.5614624707200326,163.0,34.0
7195004499623,1781486348.0020227,nvidia-smi,False,95.0,51.0,38441844736.0,41875931136.0,425.44,400.0,1395.0,1215.0,63.0,,,,0.5882472756899888,171.0,29.0
7195253268863,1781486348.250792,nvidia-smi,False,97.0,53.0,38441844736.0,41875931136.0,393.82,400.0,1365.0,1215.0,62.0,,,,0.6152357673897546,178.0,22.0
7195511198843,1781486348.5087218,nvidia-smi,False,97.0,53.0,38441844736.0,41875931136.0,404.28,400.0,1380.0,1215.0,63.0,,,,0.6287809349220899,182.0,18.0
7195760480603,1781486348.7580037,nvidia-smi,False,97.0,53.0,38441844736.0,41875931136.0,386.27,400.0,1380.0,1215.0,61.0,,,,0.6549546797026173,189.0,11.0
7196022518692,1781486349.0200417,nvidia-smi,False,95.0,53.0,38441844736.0,41875931136.0,405.42,400.0,1380.0,1215.0,63.0,,,,0.6680924737753335,193.0,7.0
7196270218403,1781486349.2677412,nvidia-smi,False,95.0,67.0,38441844736.0,41875931136.0,383.08,400.0,1410.0,1215.0,60.0,,,,0.7004786638150524,200.0,0.0
7196683087482,1781486349.6806111,nvidia-smi,False,88.0,71.0,38441844736.0,41875931136.0,336.76,400.0,1410.0,1215.0,59.0,,,,0.7144312048070068,200.0,0.0
7197042803402,1781486350.0403264,nvidia-smi,False,87.0,70.0,38441844736.0,41875931136.0,343.1,400.0,1410.0,1215.0,59.0,,,,0.7263468785008657,200.0,0.0
7197402942412,1781486350.4004657,nvidia-smi,False,87.0,71.0,38441844736.0,41875931136.0,281.89,400.0,1410.0,1215.0,58.0,,,,0.7401975761279153,200.0,0.0
