t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
2437156975497,1781481590.1544993,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,52.34,400.0,1095.0,1215.0,43.0,,,,0.0032589876769528736,1.0,0.0
2437466016206,1781481590.4635415,nvidia-smi,False,95.0,35.0,38441844736.0,41875931136.0,355.83,400.0,1410.0,1215.0,52.0,,,,0.03360831041857626,10.0,0.0
2437974851226,1781481590.9723763,nvidia-smi,False,94.0,88.0,38441844736.0,41875931136.0,240.35,400.0,1410.0,1215.0,49.0,,,,0.0,0.0,0.0
2440063858426,1781481593.0613835,nvidia-smi,False,96.0,74.0,38441844736.0,41875931136.0,367.43,400.0,1395.0,1215.0,54.0,,,,0.016600468479478603,5.0,0.0
2440473503816,1781481593.471029,nvidia-smi,False,98.0,47.0,38441844736.0,41875931136.0,392.09,400.0,1380.0,1215.0,57.0,,,,0.033302780323861914,10.0,0.0
2440722862586,1781481593.720388,nvidia-smi,False,97.0,36.0,38441844736.0,41875931136.0,394.41,400.0,1380.0,1215.0,58.0,,,,0.0671147774722477,20.0,0.0
2441026578176,1781481594.024103,nvidia-smi,False,94.0,56.0,38441844736.0,41875931136.0,381.94,400.0,1380.0,1215.0,58.0,,,,0.09430695590182303,28.0,0.0
2441363947276,1781481594.3614728,nvidia-smi,False,93.0,72.0,38441844736.0,41875931136.0,372.07,400.0,1395.0,1215.0,57.0,,,,0.1141664120582544,33.0,0.0
2441914671736,1781481594.912197,nvidia-smi,False,96.0,48.0,38441844736.0,41875931136.0,376.51,400.0,1395.0,1215.0,58.0,,,,0.13962725328444847,40.0,0.0
2442269796276,1781481595.2673218,nvidia-smi,False,97.0,46.0,38441844736.0,41875931136.0,387.45,400.0,1380.0,1215.0,59.0,,,,0.1701802627558815,49.0,0.0
2442566079786,1781481595.563605,nvidia-smi,False,97.0,42.0,38441844736.0,41875931136.0,390.63,400.0,1365.0,1215.0,59.0,,,,0.1965576942662186,57.0,0.0
2442816942016,1781481595.814467,nvidia-smi,False,98.0,37.0,38441844736.0,41875931136.0,401.37,400.0,1365.0,1215.0,60.0,,,,0.20979733170383952,61.0,3.0
2443063812896,1781481596.0613382,nvidia-smi,False,95.0,44.0,38441844736.0,41875931136.0,419.34,400.0,1395.0,1215.0,59.0,,,,0.24259089520317756,70.0,0.0
2443357902436,1781481596.3554275,nvidia-smi,False,98.0,42.0,38441844736.0,41875931136.0,375.97,400.0,1395.0,1215.0,59.0,,,,0.2671351461452286,77.0,0.0
2443632035036,1781481596.6295602,nvidia-smi,False,96.0,41.0,38441844736.0,41875931136.0,402.23,400.0,1380.0,1215.0,60.0,,,,0.2946328546695183,85.0,0.0
