t_mono_ns,t_wall,backend,synthetic,util_gpu_pct,mem_bus_busy_pct,mem_used_bytes,mem_total_bytes,power_w,power_limit_w,sm_clock_mhz,mem_clock_mhz,temp_c,sm_active_frac,dram_active_frac,tensor_active_frac,kv_cache_perc,num_running,num_waiting
7329279372977,1781486482.2768958,nvidia-smi,False,0.0,0.0,38441844736.0,41875931136.0,54.07,400.0,1095.0,1215.0,48.0,,,,0.006517975353905747,2.0,0.0
7329595343297,1781486482.5928664,nvidia-smi,False,95.0,89.0,38441844736.0,41875931136.0,251.42,400.0,1410.0,1215.0,52.0,,,,0.0,0.0,0.0
7333398368007,1781486486.3958912,nvidia-smi,False,86.0,48.0,38441844736.0,41875931136.0,408.6,400.0,1365.0,1215.0,60.0,,,,0.016396781749668965,5.0,11.0
7333647621996,1781486486.6451452,nvidia-smi,False,98.0,36.0,38441844736.0,41875931136.0,369.01,400.0,1350.0,1215.0,61.0,,,,0.04318158671962524,13.0,3.0
7333896917196,1781486486.8944404,nvidia-smi,False,93.0,86.0,38441844736.0,41875931136.0,449.5,400.0,1380.0,1215.0,59.0,,,,0.042366839800387024,9.0,0.0
7337886706226,1781486490.8842297,nvidia-smi,False,98.0,45.0,38441844736.0,41875931136.0,381.35,400.0,1365.0,1215.0,62.0,,,,0.02647927487524193,8.0,0.0
7338139898636,1781486491.137422,nvidia-smi,False,94.0,88.0,38441844736.0,41875931136.0,401.64,400.0,1350.0,1215.0,59.0,,,,0.04725532131581622,10.0,0.0
7342266938815,1781486495.2644627,nvidia-smi,False,93.0,88.0,38441844736.0,41875931136.0,388.04,400.0,1365.0,1215.0,59.0,,,,0.04725532131581622,10.0,0.0
7346620525715,1781486499.6180487,nvidia-smi,False,98.0,46.0,38441844736.0,41875931136.0,253.74,400.0,1410.0,1215.0,53.0,,,,0.0,0.0,0.0
